x y val
-15 -109 -1
-6 -31 -1
-44 -167 -1
-32 -191 -1
-26 -9 -1
-40 -3 -1
-56 -197 -1
-59 -205 -1
-50 -51 -1
-56 -151 -1
-39 -123 -1
-23 -47 -1
-9 -87 -1
-26 -55 -1
-20 -47 -1
-19 -125 -1
-64 -61 -1
-4 -25 -1
-6 -111 -1
-47 -209 -1
-32 -191 -1
-58 -187 -1
-66 -213 -1
-15 -113 -1
-51 -83 -1
-59 -177 -1
-53 -31 -1
-37 -13 -1
-65 -107 -1
-6 -137 -1
-59 -129 -1
-21 -49 -1
-46 -105 -1
-30 -87 -1
-8 -125 -1
-55 -203 -1
-22 -145 -1
-7 -165 -1
-19 -161 -1
-39 -45 -1
-40 -93 -1
-10 -39 -1
-5 -147 -1
-53 -161 -1
-45 -169 -1
-27 -123 -1
-25 -195 -1
-45 -25 -1
-48 -175 -1
-19 -73 -1
-44 -189 -1
-44 -187 -1
-17 -147 -1
-54 -31 -1
-53 -155 -1
-10 -75 -1
-18 -215 -1
-17 -217 -1
-42 -157 -1
-46 -165 -1
-68 -177 -1
-6 -185 -1
-60 -71 -1
-24 -201 -1
-11 -191 -1
-27 -25 -1
-31 -177 -1
-6 -41 -1
-31 -37 -1
-42 -25 -1
-63 -73 -1
-17 -45 -1
-32 -157 -1
-49 -113 -1
-10 -47 -1
-1 -49 -1
-53 -203 -1
-38 -169 -1
-67 -9 -1
-17 -143 -1
-23 -183 -1
-1 -11 -1
-5 -199 -1
-26 -67 -1
-16 -189 -1
-8 -67 -1
-44 -85 -1
-48 -111 -1
-18 -187 -1
-51 -133 -1
-43 -159 -1
-10 -139 -1
-6 -27 -1
-63 -15 -1
-1 -75 -1
-53 -127 -1
-31 -139 -1
-13 -201 -1
-59 -115 -1
-53 -143 -1
-36 -173 -1
-38 -45 -1
-46 -3 -1
-38 -215 -1
-38 -189 -1
-14 -191 -1
-66 -145 -1
-26 -101 -1
-55 -87 -1
-50 -13 -1
-55 -111 -1
-7 -103 -1
-12 -147 -1
-53 -209 -1
-36 -213 -1
-34 -35 -1
-32 -41 -1
-36 -149 -1
-14 -167 -1
-6 -97 -1
-39 -213 -1
-27 -185 -1
-5 -67 -1
-27 -89 -1
-62 -1 -1
-45 -43 -1
-33 -123 -1
-52 -149 -1
-47 -73 -1
-2 -123 -1
-6 -33 -1
-28 -111 -1
-52 -79 -1
-43 -109 -1
-6 -57 -1
-57 -55 -1
-1 -81 -1
-29 -159 -1
-5 -213 -1
-10 -133 -1
-61 -13 -1
-22 -125 -1
-20 -187 -1
-51 -167 -1
-27 -161 -1
-64 -203 -1
-66 -161 -1
-7 -111 -1
-39 -7 -1
-25 -103 -1
-66 -19 -1
-47 -127 -1
-51 -81 -1
-13 -43 -1
-39 -95 -1
-46 -13 -1
-52 -131 -1
-10 -41 -1
-11 -51 -1
-7 -33 -1
-7 -187 -1
-33 -25 -1
-27 -83 -1
-23 -21 -1
-5 -205 -1
-8 -123 -1
-11 -65 -1
-50 -151 -1
-62 -123 -1
-14 -27 -1
-23 -81 -1
-27 -215 -1
-67 -119 -1
-12 -57 -1
-13 -115 -1
-57 -65 -1
-63 -87 -1
-14 -41 -1
-22 -179 -1
-48 -27 -1
-49 -55 -1
-12 -213 -1
-58 -125 -1
-37 -119 -1
-40 -127 -1
-1 -211 -1
-1 -65 -1
-24 -15 -1
-62 -189 -1
-14 -99 -1
-17 -97 -1
-49 -93 -1
-22 -183 -1
-16 -201 -1
-21 -107 -1
-24 -183 -1
-15 -95 -1
-47 -61 -1
-10 -69 -1
-37 -143 -1
-44 -159 -1
-18 -65 -1
-26 -203 -1
-9 -205 -1
-47 -9 -1
-4 -175 -1
-3 -129 -1
-6 -35 -1
-35 -203 -1
-65 -7 -1
-29 -123 -1
-41 -51 -1
-36 -171 -1
-63 -191 -1
-2 -25 -1
-66 -131 -1
-11 -1 -1
-66 -83 -1
-3 -199 -1
-68 -127 -1
-30 -71 -1
-19 -49 -1
-59 -35 -1
-58 -59 -1
-49 -159 -1
-9 -137 -1
-46 -85 -1
-45 -131 -1
-44 -17 -1
-8 -77 -1
-2 -71 -1
-28 -21 -1
-33 -85 -1
-12 -15 -1
-58 -1 -1
-48 -169 -1
-18 -81 -1
-37 -103 -1
-48 -79 -1
-57 -87 -1
-32 -51 -1
-24 -97 -1
-25 -153 -1
-52 -105 -1
-64 -73 -1
-66 -149 -1
-56 -213 -1
-25 -11 -1
-17 -87 -1
-56 -91 -1
-29 -69 -1
-56 -33 -1
-34 -173 -1
-67 -151 -1
-59 -33 -1
-2 -205 -1
-36 -171 -1
-53 -85 -1
-31 -121 -1
-27 -97 -1
-56 -41 -1
-18 -19 -1
-54 -113 -1
-39 -53 -1
-30 -195 -1
-10 -1 -1
-38 -33 -1
-63 -137 -1
-22 -93 -1
-51 -103 -1
-64 -129 -1
-20 -101 -1
-38 -211 -1
-14 -43 -1
-67 -141 -1
-12 -117 -1
-67 -97 -1
-65 -7 -1
-62 -37 -1
-42 -13 -1
-14 -183 -1
-50 -101 -1
-5 -55 -1
-5 -61 -1
-30 -37 -1
-29 -19 -1
-16 -165 -1
-14 -191 -1
-66 -135 -1
-5 -31 -1
-51 -53 -1
-16 -81 -1
-51 -117 -1
-64 -149 -1
-5 -53 -1
-6 -9 -1
-37 -87 -1
-58 -5 -1
-45 -205 -1
-40 -87 -1
-1 -153 -1
-39 -187 -1
-37 -151 -1
-16 -73 -1
-61 -129 -1
-25 -127 -1
-45 -139 -1
-57 -95 -1
-55 -15 -1
-3 -193 -1
-45 -73 -1
-14 -57 -1
-62 -111 -1
-41 -117 -1
-2 -99 -1
-48 -193 -1
-58 -79 -1
-13 -85 -1
-56 -177 -1
-8 -163 -1
-56 -1 -1
-27 -9 -1
-18 -163 -1
-57 -35 -1
-20 -47 -1
-30 -167 -1
-8 -31 -1
-2 -203 -1
-49 -175 -1
-4 -21 -1
-3 -37 -1
-41 -215 -1
-25 -173 -1
-16 -207 -1
-21 -53 -1
-38 -61 -1
-68 -201 -1
-33 -187 -1
-4 -207 -1
-4 -101 -1
-32 -147 -1
-16 -203 -1
-28 -201 -1
-24 -161 -1
-21 -99 -1
-38 -25 -1
-62 -9 -1
-17 -145 -1
-35 -59 -1
-39 -79 -1
-68 -55 -1
-64 -95 -1
-67 -185 -1
-26 -73 -1
-59 -215 -1
-21 -127 -1
-59 -9 -1
-29 -35 -1
-63 -151 -1
-6 -15 -1
-29 -61 -1
-38 -215 -1
-52 -127 -1
-39 -119 -1
-24 -183 -1
-40 -45 -1
-35 -209 -1
-44 -139 -1
-28 -217 -1
-30 -85 -1
-24 -191 -1
-28 -35 -1
-42 -199 -1
-13 -17 -1
-59 -211 -1
-15 -21 -1
-58 -53 -1
-54 -25 -1
-42 -179 -1
-22 -25 -1
-57 -179 -1
-27 -43 -1
-27 -197 -1
-6 -171 -1
-53 -89 -1
-38 -67 -1
-58 -109 -1
-44 -47 -1
-23 -177 -1
-27 -219 -1
-41 -65 -1
-52 -145 -1
-28 -201 -1
-54 -69 -1
-35 -35 -1
-63 -45 -1
-36 -175 -1
-50 -29 -1
-22 -111 -1
-10 -185 -1
-49 -161 -1
-25 -165 -1
-49 -119 -1
-61 -117 -1
-23 -213 -1
-23 -93 -1
-60 -73 -1
-5 -139 -1
-50 -201 -1
-64 -13 -1
-50 -153 -1
-47 -77 -1
-42 -101 -1
-11 -61 -1
-21 -125 -1
-68 -37 -1
-38 -3 -1
-16 -63 -1
-52 -205 -1
-14 -95 -1
-55 -155 -1
-36 -5 -1
-2 -85 -1
-35 -213 -1
-28 -203 -1
-46 -159 -1
-53 -115 -1
-36 -129 -1
-6 -59 -1
-30 -143 -1
-60 -9 -1
-25 -105 -1
-48 -155 -1
-29 -97 -1
-33 -121 -1
-41 -129 -1
-38 -109 -1
-39 -19 -1
-6 -181 -1
-50 -189 -1
-51 -137 -1
-34 -181 -1
-46 -145 -1
-38 -155 -1
-33 -49 -1
-45 -141 -1
-66 -173 -1
-52 -99 -1
-42 -215 -1
-38 -165 -1
-62 -115 -1
-68 -75 -1
-67 -179 -1
-11 -109 -1
-54 -61 -1
-44 -111 -1
-32 -41 -1
-13 -155 -1
-61 -215 -1
-6 -93 -1
-30 -59 -1
-6 -61 -1
-57 -103 -1
-52 -127 -1
-41 -21 -1
-21 -157 -1
-61 -191 -1
-42 -117 -1
-45 -199 -1
-52 -131 -1
-68 -47 -1
-25 -99 -1
-54 -153 -1
-2 -101 -1
-31 -177 -1
-29 -119 -1
-1 -91 -1
-24 -73 -1
-37 -5 -1
-39 -37 -1
-55 -21 -1
-67 -109 -1
-25 -55 -1
-15 -59 -1
-35 -169 -1
-60 -201 -1
-45 -213 -1
-61 -103 -1
-44 -121 -1
-39 -141 -1
-26 -159 -1
-64 -107 -1
-23 -25 -1
-13 -5 -1
-62 -149 -1
-1 -49 -1
-12 -117 -1
-3 -81 -1
-58 -207 -1
-17 -85 -1
-29 -79 -1
-40 -89 -1
-58 -103 -1
-18 -109 -1
-20 -131 -1
-18 -37 -1
-46 -163 -1
-10 -69 -1
-40 -171 -1
-10 -177 -1
-9 -89 -1
-35 -157 -1
-21 -37 -1
-10 -155 -1
-27 -43 -1
-25 -33 -1
-40 -211 -1
-66 -99 -1
-41 -43 -1
-22 -115 -1
-6 -217 -1
-3 -51 -1
-9 -155 -1
-11 -161 -1
-27 -141 -1
-66 -9 -1
-54 -173 -1
-17 -91 -1
-41 -193 -1
-21 -195 -1
-41 -35 -1
-59 -137 -1
-7 -179 -1
-58 -207 -1
-19 -57 -1
-28 -185 -1
-47 -89 -1
-61 -49 -1
-66 -215 -1
-23 -33 -1
-66 -99 -1
-9 -57 -1
-62 -97 -1
-39 -91 -1
-58 -163 -1
-42 -115 -1
-60 -123 -1
-39 -77 -1
-28 -129 -1
-26 -61 -1
-25 -173 -1
-49 -111 -1
-47 -47 -1
-62 -35 -1
-21 -103 -1
-35 -71 -1
-39 -183 -1
-23 -3 -1
-65 -9 -1
-3 -151 -1
-36 -7 -1
-51 -151 -1
-66 -49 -1
-26 -213 -1
-43 -135 -1
-25 -219 -1
-58 -193 -1
-20 -23 -1
-28 -107 -1
-57 -143 -1
-62 -41 -1
-10 -39 -1
-32 -197 -1
-42 -135 -1
-63 -55 -1
-17 -27 -1
-23 -59 -1
-15 -123 -1
-65 -119 -1
-47 -153 -1
-56 -75 -1
-24 -27 -1
-40 -145 -1
-66 -1 -1
-57 -149 -1
-40 -173 -1
-23 -113 -1
-52 -143 -1
-16 -203 -1
-66 -125 -1
-58 -159 -1
-19 -133 -1
-58 -169 -1
-37 -129 -1
-68 -87 -1
-65 -91 -1
-6 -19 -1
-35 -163 -1
-57 -99 -1
-66 -201 -1
-29 -11 -1
-53 -99 -1
-2 -17 -1
-37 -219 -1
-59 -97 -1
-20 -87 -1
-13 -87 -1
-15 -55 -1
-38 -77 -1
-60 -171 -1
-62 -1 -1
-34 -167 -1
-61 -151 -1
-36 -65 -1
-35 -77 -1
-43 -13 -1
-23 -97 -1
-1 -205 -1
-51 -121 -1
-68 -75 -1
-42 -157 -1
-8 -95 -1
-11 -9 -1
-48 -107 -1
-28 -63 -1
-27 -211 -1
-14 -97 -1
-55 -185 -1
-64 -165 -1
-36 -183 -1
-6 -35 -1
-8 -159 -1
-22 -91 -1
-33 -167 -1
-67 -145 -1
-15 -153 -1
-38 -153 -1
-8 -85 -1
-54 -109 -1
-10 -209 -1
-43 -9 -1
-62 -161 -1
-36 -59 -1
-10 -9 -1
-55 -127 -1
-9 -41 -1
-47 -59 -1
-8 -73 -1
-18 -141 -1
-19 -65 -1
-4 -123 -1
-44 -5 -1
-1 -201 -1
-19 -45 -1
-9 -217 -1
-18 -65 -1
-56 -121 -1
-42 -81 -1
-44 -173 -1
-30 -69 -1
-28 -91 -1
-39 -23 -1
-25 -39 -1
-48 -217 -1
-36 -159 -1
-53 -99 -1
-18 -161 -1
-2 -119 -1
-52 -133 -1
-44 -157 -1
-2 -127 -1
-33 -97 -1
-35 -21 -1
-42 -33 -1
-8 -199 -1
-41 -99 -1
-23 -113 -1
-54 -173 -1
-10 -13 -1
-36 -111 -1
-41 -177 -1
-61 -173 -1
-61 -133 -1
-42 -85 -1
-8 -157 -1
-47 -193 -1
-17 -135 -1
-44 -69 -1
-21 -145 -1
-62 -61 -1
-14 -103 -1
-18 -75 -1
-19 -67 -1
-33 -39 -1
-63 -131 -1
-13 -193 -1
-45 -95 -1
-22 -45 -1
-7 -63 -1
-6 -213 -1
-53 -63 -1
-27 -55 -1
-27 -169 -1
-59 -179 -1
-53 -85 -1
-36 -211 -1
-6 -27 -1
-54 -19 -1
-64 -149 -1
-44 -55 -1
-10 -51 -1
-22 -75 -1
-36 -203 -1
-49 -157 -1
-19 -65 -1
-26 -1 -1
-11 -39 -1
-12 -185 -1
-12 -17 -1
-55 -89 -1
-6 -139 -1
-57 -155 -1
-6 -89 -1
-2 -159 -1
-59 -13 -1
-59 -211 -1
-48 -93 -1
-2 -31 -1
-10 -171 -1
-49 -49 -1
-20 -217 -1
-30 -93 -1
-25 -13 -1
-60 -173 -1
-10 -7 -1
-56 -183 -1
-68 -13 -1
-56 -157 -1
-8 -69 -1
-37 -151 -1
-64 -17 -1
-42 -79 -1
-67 -15 -1
-48 -55 -1
-43 -137 -1
-34 -101 -1
-16 -183 -1
-51 -47 -1
-29 -203 -1
-15 -199 -1
-55 -57 -1
-25 -135 -1
-34 -137 -1
-34 -3 -1
-2 -205 -1
-43 -201 -1
-23 -203 -1
-5 -19 -1
-52 -121 -1
-60 -163 -1
-24 -155 -1
-44 -211 -1
-52 -79 -1
-21 -201 -1
-25 -129 -1
-46 -137 -1
-32 -171 -1
-42 -201 -1
-38 -71 -1
-15 -69 -1
-1 -177 -1
-39 -89 -1
-34 -77 -1
-25 -157 -1
-30 -19 -1
-41 -189 -1
-35 -159 -1
-36 -93 -1
-36 -71 -1
-61 -121 -1
-1 -213 -1
-7 -145 -1
-12 -75 -1
-14 -79 -1
-27 -131 -1
-3 -153 -1
-11 -179 -1
-18 -169 -1
-36 -97 -1
-68 -137 -1
-26 -155 -1
-64 -109 -1
-25 -183 -1
-39 -127 -1
-38 -51 -1
-16 -85 -1
-22 -149 -1
-31 -199 -1
-57 -55 -1
-23 -17 -1
-25 -3 -1
-57 -209 -1
-1 -35 -1
-47 -165 -1
-38 -127 -1
-25 -93 -1
-1 -169 -1
-58 -91 -1
-54 -77 -1
-42 -147 -1
-14 -93 -1
-56 -9 -1
-21 -143 -1
-38 -63 -1
-36 -183 -1
-38 -125 -1
-35 -185 -1
-6 -149 -1
-39 -91 -1
-38 -15 -1
-40 -147 -1
-30 -29 -1
-17 -61 -1
-61 -3 -1
-53 -131 -1
-22 -119 -1
-53 -41 -1
-63 -93 -1
-58 -179 -1
-53 -25 -1
-41 -217 -1
-13 -117 -1
-65 -43 -1
-49 -79 -1
-48 -181 -1
-52 -67 -1
-17 -123 -1
-3 -189 -1
-16 -173 -1
-5 -47 -1
-48 -25 -1
-23 -175 -1
-36 -53 -1
-46 -185 -1
-50 -13 -1
-64 -49 -1
-8 -65 -1
-60 -27 -1
-52 -63 -1
-48 -117 -1
-65 -199 -1
-48 -93 -1
-64 -181 -1
-2 -107 -1
-19 -167 -1
-40 -215 -1
-14 -161 -1
-12 -213 -1
-32 -107 -1
-44 -185 -1
-64 -29 -1
-43 -213 -1
-20 -67 -1
-65 -93 -1
-10 -135 -1
-65 -65 -1
-27 -41 -1
-28 -113 -1
-11 -35 -1
-21 -89 -1
-57 -171 -1
-22 -167 -1
-29 -93 -1
-12 -169 -1
-64 -133 -1
-17 -37 -1
-19 -129 -1
-15 -215 -1
-65 -43 -1
-52 -87 -1
-46 -95 -1
-6 -35 -1
-28 -127 -1
-4 -213 -1
-55 -151 -1
-60 -141 -1
-11 -49 -1
-15 -23 -1
-43 -173 -1
-33 -195 -1
-52 -89 -1
-8 -39 -1
-39 -83 -1
-30 -211 -1
-21 -119 -1
-8 -19 -1
-26 -75 -1
-25 -17 -1
-61 -119 -1
-67 -81 -1
-61 -61 -1
-31 -123 -1
-48 -139 -1
-64 -201 -1
-60 -5 -1
-68 -219 -1
-43 -65 -1
-17 -11 -1
-43 -173 -1
-22 -115 -1
-56 -205 -1
-63 -127 -1
-37 -123 -1
-8 -97 -1
-42 -119 -1
-30 -107 -1
-52 -201 -1
-31 -151 -1
-5 -103 -1
-16 -197 -1
-15 -117 -1
-52 -165 -1
-15 -31 -1
-55 -77 -1
-7 -85 -1
-39 -17 -1
-44 -93 -1
-13 -203 -1
-51 -107 -1
-6 -85 -1
-31 -51 -1
-48 -121 -1
-26 -149 -1
-63 -177 -1
-59 -149 -1
-10 -79 -1
-19 -113 -1
-41 -53 -1
-5 -97 -1
-25 -137 -1
-56 -195 -1
-38 -219 -1
-65 -73 -1
-63 -47 -1
-21 -83 -1
-66 -101 -1
-40 -153 -1
-50 -211 -1
-64 -127 -1
-33 -167 -1
-38 -69 -1
-10 -125 -1
-15 -17 -1
-66 -141 -1
-28 -179 -1
-53 -111 -1
-30 -107 -1
-56 -83 -1
-20 -89 -1
-19 -103 -1
-64 -93 -1
-30 -115 -1
-24 -201 -1
-44 -189 -1
-30 -33 -1
-40 -5 -1
-9 -125 -1
-29 -63 -1
-24 -105 -1
-1 -43 -1
-5 -25 -1
-31 -105 -1
-68 -133 -1
-39 -7 -1
-9 -111 -1
-27 -3 -1
-40 -105 -1
-36 -203 -1
-44 -57 -1
-50 -205 -1
-25 -153 -1
-68 -57 -1
-60 -151 -1
-53 -45 -1
-12 -159 -1
-11 -103 -1
-41 -21 -1
-68 -197 -1
-28 -19 -1
-29 -101 -1
-18 -181 -1
-31 -17 -1
-1 -129 -1
-15 -17 -1
-24 -177 -1
-37 -173 -1
-45 -79 -1
-9 -29 -1
-37 -1 -1
-3 -91 -1
-58 -39 -1
-24 -97 -1
-43 -185 -1
-48 -201 -1
-33 -217 -1
-28 -31 -1
-60 -69 -1
-25 -19 -1
-12 -59 -1
-48 -49 -1
-32 -49 -1
-38 -213 -1
-30 -113 -1
-28 -69 -1
-45 -213 -1
-23 -171 -1
-37 -203 -1
-58 -183 -1
-60 -7 -1
-51 -35 -1
-31 -23 -1
-60 -57 -1
-5 -3 -1
-28 -53 -1
-9 -187 -1
-49 -71 -1
-1 -181 -1
-39 -193 -1
-63 -55 -1
-68 -151 -1
-56 -61 -1
-62 -83 -1
-51 -59 -1
-41 -189 -1
-32 -141 -1
-7 -165 -1
-2 -217 -1
-29 -141 -1
-47 -123 -1
-33 -107 -1
-10 -157 -1
-53 -167 -1
-21 -99 -1
-23 -93 -1
-23 -131 -1
-13 -53 -1
-9 -137 -1
-21 -135 -1
-4 -115 -1
-57 -83 -1
-19 -25 -1
-65 -49 -1
-66 -93 -1
-35 -1 -1
-38 -123 -1
-13 -129 -1
-28 -23 -1
-68 -39 -1
-14 -15 -1
-4 -45 -1
-23 -195 -1
-1 -47 -1
-43 -85 -1
-7 -179 -1
-33 -127 -1
-12 -23 -1
-13 -65 -1
-22 -67 -1
-60 -25 -1
-6 -5 -1
-35 -197 -1
-48 -77 -1
-10 -143 -1
-26 -151 -1
-60 -91 -1
-11 -7 -1
-61 -173 -1
-58 -145 -1
-23 -83 -1
-30 -153 -1
-57 -19 -1
-13 -35 -1
-68 -57 -1
-56 -201 -1
-57 -189 -1
-51 -189 -1
-17 -13 -1
-33 -145 -1
-17 -129 -1
-27 -159 -1
-12 -3 -1
-33 -11 -1
-2 -209 -1
-22 -141 -1
-63 -17 -1
-42 -161 -1
-17 -149 -1
-35 -31 -1
-66 -205 -1
-64 -39 -1
-26 -193 -1
-55 -85 -1
-63 -163 -1
-26 -207 -1
-11 -167 -1
-16 -121 -1
-29 -67 -1
-36 -119 -1
-8 -7 -1
-5 -11 -1
-41 -113 -1
-47 -33 -1
-6 -23 -1
-21 -199 -1
-40 -65 -1
-50 -65 -1
-57 -143 -1
-3 -193 -1
-35 -187 -1
-56 -65 -1
-27 -187 -1
-50 -43 -1
-8 -115 -1
-22 -81 -1
-17 -7 -1
-68 -69 -1
-60 -45 -1
-19 -95 -1
-4 -181 -1
-50 -77 -1
-32 -71 -1
-64 -133 -1
-17 -41 -1
-51 -185 -1
-51 -157 -1
-67 -173 -1
-46 -7 -1
-6 -109 -1
-47 -131 -1
-64 -33 -1
-52 -103 -1
-55 -125 -1
-67 -215 -1
-15 -161 -1
-23 -81 -1
-65 -95 -1
-50 -83 -1
-10 -177 -1
-50 -215 -1
-18 -79 -1
-47 -143 -1
-66 -139 -1
-30 -213 -1
-57 -195 -1
-32 -183 -1
-6 -177 -1
-45 -33 -1
-22 -141 -1
-53 -77 -1
-16 -217 -1
-30 -195 -1
-43 -159 -1
-65 -81 -1
-22 -115 -1
-32 -31 -1
-58 -211 -1
-60 -153 -1
-11 -151 -1
-32 -135 -1
-64 -63 -1
-15 -165 -1
-53 -47 -1
-53 -37 -1
-30 -43 -1
-63 -117 -1
-29 -69 -1
-6 -181 -1
-56 -125 -1
-12 -85 -1
-19 -159 -1
-23 -93 -1
-44 -211 -1
-12 -161 -1
-61 -55 -1
-6 -69 -1
-62 -33 -1
-18 -95 -1
-6 -27 -1
-28 -77 -1
-11 -65 -1
-38 -13 -1
-39 -107 -1
-51 -9 -1
-39 -217 -1
-18 -21 -1
-63 -107 -1
-24 -49 -1
-52 -201 -1
-19 -45 -1
-7 -5 -1
-43 -143 -1
-13 -73 -1
-55 -55 -1
-12 -33 -1
-36 -189 -1
-18 -145 -1
-36 -39 -1
-10 -103 -1
-46 -93 -1
-61 -171 -1
-47 -79 -1
-68 -201 -1
-16 -201 -1
-67 -205 -1
-25 -101 -1
-16 -199 -1
-39 -191 -1
-6 -159 -1
-34 -203 -1
-5 -27 -1
-49 -7 -1
-3 -159 -1
-63 -47 -1
-43 -127 -1
-3 -51 -1
-25 -199 -1
-46 -137 -1
-42 -217 -1
-21 -139 -1
-53 -161 -1
-53 -169 -1
-9 -7 -1
-62 -181 -1
-33 -139 -1
-27 -103 -1
-67 -29 -1
-8 -93 -1
-8 -41 -1
-15 -35 -1
-68 -155 -1
-67 -9 -1
-15 -13 -1
-33 -53 -1
-64 -167 -1
-16 -77 -1
-14 -151 -1
-43 -173 -1
-22 -175 -1
-18 -169 -1
-27 -159 -1
-55 -33 -1
-15 -205 -1
-25 -103 -1
-25 -67 -1
-5 -137 -1
-6 -133 -1
-56 -61 -1
-16 -205 -1
-62 -163 -1
-31 -57 -1
-61 -139 -1
-31 -59 -1
-68 -109 -1
-33 -1 -1
-41 -185 -1
-68 -127 -1
-40 -131 -1
-37 -181 -1
-40 -217 -1
-35 -155 -1
-33 -163 -1
-40 -219 -1
-64 -189 -1
-21 -9 -1
-9 -41 -1
-65 -103 -1
-55 -15 -1
-25 -11 -1
-25 -33 -1
-39 -215 -1
-33 -121 -1
-9 -199 -1
-22 -163 -1
-36 -197 -1
-42 -49 -1
-53 -65 -1
-2 -139 -1
-9 -129 -1
-7 -207 -1
-22 -139 -1
-68 -187 -1
-55 -133 -1
-57 -43 -1
-43 -217 -1
-63 -165 -1
-28 -27 -1
-35 -15 -1
-38 -143 -1
-66 -127 -1
-40 -119 -1
-68 -69 -1
-32 -143 -1
-21 -27 -1
-15 -103 -1
-28 -115 -1
-29 -181 -1
-28 -201 -1
-13 -21 -1
-55 -15 -1
-25 -3 -1
-20 -63 -1
-48 -71 -1
-33 -65 -1
-13 -165 -1
-42 -165 -1
-50 -61 -1
-67 -95 -1
-68 -181 -1
-42 -147 -1
-32 -47 -1
-45 -67 -1
-38 -139 -1
-63 -39 -1
-19 -129 -1
-27 -99 -1
-8 -5 -1
-50 -73 -1
-41 -215 -1
-11 -217 -1
-49 -31 -1
-15 -219 -1
-27 -145 -1
-37 -99 -1
-9 -107 -1
-22 -103 -1
-8 -69 -1
-28 -127 -1
-29 -135 -1
-1 -123 -1
-54 -57 -1
-36 -19 -1
-3 -151 -1
-14 -75 -1
-52 -111 -1
-24 -35 -1
-35 -41 -1
-21 -187 -1
-5 -215 -1
-58 -45 -1
-43 -67 -1
-3 -7 -1
-3 -105 -1
-55 -177 -1
-20 -7 -1
-6 -5 -1
-61 -9 -1
-29 -219 -1
-15 -185 -1
-18 -5 -1
-46 -71 -1
-12 -157 -1
-55 -121 -1
-40 -11 -1
-51 -83 -1
-65 -169 -1
-24 -195 -1
-24 -101 -1
-10 -99 -1
-33 -189 -1
-37 -171 -1
-10 -21 -1
-68 -189 -1
-67 -163 -1
-5 -123 -1
-29 -217 -1
-24 -139 -1
-39 -205 -1
-37 -63 -1
-20 -211 -1
-7 -153 -1
-32 -21 -1
-6 -161 -1
-27 -43 -1
-60 -99 -1
-32 -41 -1
-40 -135 -1
-39 -21 -1
-43 -201 -1
-38 -217 -1
-11 -49 -1
-24 -169 -1
-18 -41 -1
-62 -35 -1
-33 -117 -1
-20 -177 -1
-19 -113 -1
-68 -11 -1
-6 -157 -1
-25 -93 -1
-52 -69 -1
-17 -219 -1
-9 -149 -1
-32 -59 -1
-30 -53 -1
-60 -45 -1
-49 -95 -1
-55 -165 -1
-44 -167 -1
-27 -83 -1
-29 -9 -1
-68 -165 -1
-13 -3 -1
-51 -139 -1
-51 -7 -1
-61 -93 -1
-35 -15 -1
-15 -37 -1
-38 -177 -1
-13 -5 -1
-11 -31 -1
-49 -161 -1
-29 -69 -1
-7 -189 -1
-1 -47 -1
-23 -211 -1
-20 -1 -1
-14 -141 -1
-24 -75 -1
-57 -105 -1
-34 -45 -1
-62 -89 -1
-24 -37 -1
-50 -109 -1
-60 -205 -1
-50 -51 -1
-34 -209 -1
-57 -11 -1
-36 -143 -1
-15 -31 -1
-55 -187 -1
-29 -201 -1
-6 -133 -1
-54 -215 -1
-44 -37 -1
-24 -7 -1
-46 -119 -1
-45 -101 -1
-47 -201 -1
-48 -171 -1
-60 -37 -1
-62 -195 -1
-8 -155 -1
-53 -91 -1
-10 -109 -1
-42 -109 -1
-30 -153 -1
-59 -141 -1
-20 -9 -1
-19 -69 -1
-68 -5 -1
-13 -1 -1
-65 -85 -1
-61 -77 -1
-17 -27 -1
-2 -37 -1
-29 -127 -1
-20 -121 -1
-20 -91 -1
-15 -135 -1
-34 -115 -1
-44 -87 -1
-29 -197 -1
-48 -179 -1
-48 -131 -1
-46 -171 -1
-38 -59 -1
-26 -205 -1
-9 -41 -1
-66 -203 -1
-28 -9 -1
-6 -107 -1
-45 -147 -1
-32 -39 -1
-61 -23 -1
-65 -205 -1
-6 -21 -1
-22 -5 -1
-50 -71 -1
-34 -51 -1
-56 -77 -1
-17 -89 -1
-4 -95 -1
-13 -101 -1
-44 -31 -1
-56 -123 -1
-43 -141 -1
-20 -207 -1
-40 -145 -1
-2 -85 -1
-1 -77 -1
-51 -37 -1
-47 -157 -1
-50 -167 -1
-61 -105 -1
-49 -85 -1
-52 -31 -1
-45 -173 -1
-8 -163 -1
-16 -61 -1
-58 -117 -1
-63 -5 -1
-15 -31 -1
-49 -173 -1
-11 -215 -1
-50 -155 -1
-20 -149 -1
-63 -135 -1
-58 -55 -1
-60 -161 -1
-11 -35 -1
-62 -123 -1
-56 -49 -1
-30 -165 -1
-33 -53 -1
-15 -159 -1
-10 -63 -1
-37 -153 -1
-10 -73 -1
-33 -151 -1
-40 -81 -1
-48 -13 -1
-27 -207 -1
-58 -147 -1
-24 -153 -1
-40 -219 -1
-63 -157 -1
-15 -49 -1
-12 -117 -1
-3 -197 -1
-16 -15 -1
-35 -3 -1
-41 -7 -1
-49 -47 -1
-44 -217 -1
-37 -161 -1
-11 -217 -1
-33 -99 -1
-23 -87 -1
-51 -165 -1
-28 -145 -1
-65 -53 -1
-50 -109 -1
-67 -93 -1
-12 -183 -1
-50 -53 -1
